%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
        1377.       82.7000       4.97205       180.000        2.5525        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1380.       82.9000       4.97247       180.000        2.5524        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1383.       83.1000       4.97288       180.000        2.5527        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1387.       83.3000       4.97328       180.000        2.5526        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1390.       83.5000       4.97369       180.000        2.5526        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1393.       83.7000       4.97408       180.000        2.5531        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1397.       83.9000       4.97447       180.000        2.5528        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1400.       84.1000       4.97486       180.000        2.5531        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1403.       84.3000       4.97524       180.000        2.5531        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1407.       84.5000       4.97561       180.000        2.5534        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1410.       84.7000       4.97599       180.000        2.5534        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1413.       84.9000       4.97635       180.000        2.5533        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1417.       85.1000       4.97671       180.000        2.5536        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1420.       85.3000       4.97707       180.000        2.5534        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1423.       85.5000       4.97742       180.000        2.5535        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1427.       85.7000       4.97777       180.000        2.5537        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1430.       85.9000       4.97811       180.000        2.5534        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1433.       86.1000       4.97845       180.000        2.5540        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1437.       86.3000       4.97878       180.000        2.5537        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1440.       86.5000       4.97911       180.000        2.5537        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1443.       86.7000       4.97944       180.000        2.5540        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1447.       86.9000       4.97976       180.000        2.5541        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1450.       87.1000       4.98007       180.000        2.5540        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1453.       87.3000       4.98039       180.000        2.5543        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1457.       87.5000       4.98069       180.000        2.5543        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1460.       87.7000       4.98100       180.000        2.5543        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1463.       87.9000       4.98130       180.000        2.5545        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1467.       88.1000       4.98159       180.000        2.5546        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1470.       88.3000       4.98189       180.000        2.5545        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1473.       88.5000       4.98217       180.000        2.5546        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1477.       88.7000       4.98246       180.000        2.5546        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1480.       88.9000       4.98274       180.000        2.5546        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1483.       89.1000       4.98302       180.000        2.5548        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1487.       89.3000       4.98329       180.000        2.5549        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1490.       89.5000       4.98356       180.000        2.5548        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1493.       89.7000       4.98382       180.000        2.5549        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1497.       89.9000       4.98409       180.000        2.5549        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1500.       90.1000       4.98434       180.000        2.5552        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1503.       90.3000       4.98460       180.000        2.5549        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1507.       90.5000       4.98485       180.000        2.5553        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1510.       90.7000       4.98510       180.000        2.5552        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1513.       90.9000       4.98534       180.000        2.5552        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1517.       91.1000       4.98558       180.000        2.5552        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1520.       91.3000       4.98582       180.000        2.5553        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1523.       91.5000       4.98606       180.000        2.5554        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1527.       91.7000       4.98629       180.000        2.5555        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1530.       91.9000       4.98652       180.000        2.5553        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1533.       92.1000       4.98674       180.000        2.5554        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1537.       92.3000       4.98696       180.000        2.5555        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1540.       92.5000       4.98718       180.000        2.5557        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1543.       92.7000       4.98740       180.000        2.5558        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1547.       92.9000       4.98761       180.000        2.5559        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1550.       93.1000       4.98782       180.000        2.5559        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1553.       93.3000       4.98803       180.000        2.5557        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1557.       93.5000       4.98823       180.000        2.5559        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1560.       93.7000       4.98843       180.000        2.5560        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1563.       93.9000       4.98863       180.000        2.5559        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1567.       94.1000       4.98883       180.000        2.5562        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1570.       94.3000       4.98902       180.000        2.5561        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1573.       94.5000       4.98921       180.000        2.5560        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1577.       94.7000       4.98940       180.000        2.5562        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1580.       94.9000       4.98958       180.000        2.5563        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1583.       95.1000       4.98977       180.000        2.5564        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1587.       95.3000       4.98995       180.000        2.5561        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1590.       95.5000       4.99012       180.000        2.5563        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1593.       95.7000       4.99030       180.000        2.5564        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1597.       95.9000       4.99047       180.000        2.5561        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1600.       96.1000       4.99064       180.000        2.5564        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1603.       96.3000       4.99081       180.000        2.5564        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1607.       96.5000       4.99097       180.000        2.5566        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1610.       96.7000       4.99114       180.000        2.5566        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1613.       96.9000       4.99130       180.000        2.5565        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1617.       97.1000       4.99145       180.000        2.5568        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1620.       97.3000       4.99161       180.000        2.5568        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1623.       97.5000       4.99176       180.000        2.5567        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1627.       97.7000       4.99192       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1630.       97.9000       4.99206       180.000        2.5568        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1633.       98.1000       4.99221       180.000        2.5569        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1637.       98.3000       4.99236       180.000        2.5568        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1640.       98.5000       4.99250       180.000        2.5570        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1643.       98.7000       4.99264       180.000        2.5567        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1647.       98.9000       4.99278       180.000        2.5570        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1650.       99.1000       4.99292       180.000        2.5569        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1653.       99.3000       4.99305       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1657.       99.5000       4.99319       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1660.       99.7000       4.99332       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1663.       99.9000       4.99345       180.000        2.5573        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1667.      100.1000       4.99357       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1670.      100.3000       4.99370       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1673.      100.5000       4.99382       180.000        2.5571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1677.      100.7000       4.99394       180.000        2.5574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1680.      100.9000       4.99407       180.000        2.5574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1683.      101.1000       4.99418       180.000        2.5572        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1687.      101.3000       4.99430       180.000        2.5574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1690.      101.5000       4.99441       180.000        2.5574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1693.      101.7000       4.99453       180.000        2.5576        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1697.      101.9000       4.99464       180.000        2.5574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1700.      102.1000       4.99475       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1703.      102.3000       4.99486       180.000        2.5576        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1707.      102.5000       4.99497       180.000        2.5576        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1710.      102.7000       4.99507       180.000        2.5575        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1713.      102.9000       4.99517       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1717.      103.1000       4.99528       180.000        2.5575        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1720.      103.3000       4.99538       180.000        2.5575        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1723.      103.5000       4.99548       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1727.      103.7000       4.99557       180.000        2.5578        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1730.      103.9000       4.99567       180.000        2.5576        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1733.      104.1000       4.99577       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1737.      104.3000       4.99586       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1740.      104.5000       4.99595       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1743.      104.7000       4.99604       180.000        2.5579        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1747.      104.9000       4.99613       180.000        2.5577        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1750.      105.1000       4.99622       180.000        2.5579        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1753.      105.3000       4.99631       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1757.      105.5000       4.99639       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1760.      105.7000       4.99648       180.000        2.5581        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1763.      105.9000       4.99656       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1767.      106.1000       4.99664       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1770.      106.3000       4.99672       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1773.      106.5000       4.99680       180.000        2.5580        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1777.      106.7000       4.99688       180.000        2.5581        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1780.      106.9000       4.99696       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1783.      107.1000       4.99703       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1787.      107.3000       4.99711       180.000        2.5581        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1790.      107.5000       4.99718       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1793.      107.7000       4.99725       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1797.      107.9000       4.99732       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1800.      108.1000       4.99739       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1803.      108.3000       4.99746       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1807.      108.5000       4.99753       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1810.      108.7000       4.99760       180.000        2.5582        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1813.      108.9000       4.99766       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1817.      109.1000       4.99773       180.000        2.5584        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1820.      109.3000       4.99779       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1823.      109.5000       4.99785       180.000        2.5584        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1827.      109.7000       4.99792       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1830.      109.9000       4.99798       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1833.      110.1000       4.99804       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1837.      110.3000       4.99810       180.000        2.5583        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1840.      110.5000       4.99816       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1843.      110.7000       4.99821       180.000        2.5584        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1847.      110.9000       4.99827       180.000        2.5584        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1850.      111.1000       4.99832       180.000        2.5585        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1853.      111.3000       4.99838       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1857.      111.5000       4.99843       180.000        2.5584        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1860.      111.7000       4.99849       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1863.      111.9000       4.99854       180.000        2.5585        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1867.      112.1000       4.99859       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1870.      112.3000       4.99864       180.000        2.5587        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1873.      112.5000       4.99869       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1877.      112.7000       4.99874       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1880.      112.9000       4.99879       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1883.      113.1000       4.99884       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1887.      113.3000       4.99888       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1890.      113.5000       4.99893       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1893.      113.7000       4.99897       180.000        2.5587        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1897.      113.9000       4.99902       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1900.      114.1000       4.99906       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1903.      114.3000       4.99911       180.000        2.5587        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1907.      114.5000       4.99915       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1910.      114.7000       4.99919       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1913.      114.9000       4.99923       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1917.      115.1000       4.99927       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1920.      115.3000       4.99931       180.000        2.5587        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1923.      115.5000       4.99935       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1927.      115.7000       4.99939       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1930.      115.9000       4.99943       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1933.      116.1000       4.99946       180.000        2.5586        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1937.      116.3000       4.99950       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1940.      116.5000       4.99954       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1943.      116.7000       4.99957       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1947.      116.9000       4.99961       180.000        2.5590        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1950.      117.1000       4.99964       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1953.      117.3000       4.99968       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1957.      117.5000       4.99971       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1960.      117.7000       4.99974       180.000        2.5590        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1963.      117.9000       4.99977       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1967.      118.1000       4.99981       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1970.      118.3000       4.99984       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1973.      118.5000       4.99987       180.000        2.5590        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1977.      118.7000       4.99990       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1980.      118.9000       4.99993       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1983.      119.1000       4.99996       180.000        2.5590        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1987.      119.3000       4.99999       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1990.      119.5000       5.00001       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1993.      119.7000       5.00004       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1997.      119.9000       5.00007       180.000        2.5589        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        2000.      120.1000       5.00010       180.000        2.5592        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
