%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
           8.        0.2570       0.09485       194.410        3.3469        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000014      0.000401     0.0000134 
           8.        0.2580       0.09482       194.437        3.3502        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000013      0.000375     0.0000133 
           8.        0.2590       0.09479       194.464        3.3527        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000013      0.000351     0.0000132 
           8.        0.2600       0.09477       194.491        3.3559        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000012      0.000329     0.0000132 
           8.        0.2610       0.09474       194.518        3.3591        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000011      0.000308     0.0000131 
           8.        0.2620       0.09471       194.546        3.3619        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000288     0.0000130 
           8.        0.2630       0.09469       194.572        3.3648        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000010      0.000269     0.0000130 
           8.        0.2640       0.09466       194.599        3.3678        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000251     0.0000129 
           8.        0.2650       0.09463       194.626        3.3705        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000009      0.000235     0.0000128 
           8.        0.2660       0.09460       194.653        3.3735        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000219     0.0000128 
           8.        0.2670       0.09458       194.680        3.3765        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000008      0.000205     0.0000127 
           8.        0.2680       0.09455       194.706        3.3795        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000191     0.0000127 
           8.        0.2690       0.09452       194.733        3.3825        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000007      0.000179     0.0000126 
           8.        0.2700       0.09449       194.760        3.3853        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000167     0.0000125 
           9.        0.2710       0.09447       194.786        3.3883        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000155     0.0000125 
           9.        0.2720       0.09444       194.813        3.3913        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000006      0.000145     0.0000124 
           9.        0.2730       0.09441       194.839        3.3938        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000135     0.0000124 
           9.        0.2740       0.09438       194.866        3.3968        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000126     0.0000123 
           9.        0.2750       0.09436       194.892        3.3997        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000005      0.000117     0.0000122 
           9.        0.2760       0.09433       194.918        3.4025        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000109     0.0000122 
           9.        0.2770       0.09430       194.944        3.4054        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000101     0.0000121 
           9.        0.2780       0.09427       194.970        3.4083        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000094     0.0000121 
           9.        0.2790       0.09425       194.997        3.4110        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000004      0.000088     0.0000120 
           9.        0.2800       0.09422       195.023        3.4141        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000082     0.0000120 
           9.        0.2810       0.09419       195.049        3.4167        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000076     0.0000119 
           9.        0.2820       0.09416       195.075        3.4194        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000071     0.0000119 
           9.        0.2830       0.09414       195.100        3.4224        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000066     0.0000118 
           9.        0.2840       0.09411       195.126        3.4254        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000003      0.000061     0.0000118 
           9.        0.2850       0.09408       195.152        3.4281        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000057     0.0000117 
           9.        0.2860       0.09406       195.178        3.4307        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000053     0.0000116 
           9.        0.2870       0.09403       195.204        3.4332        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000049     0.0000116 
           9.        0.2880       0.09400       195.229        3.4362        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000045     0.0000115 
           9.        0.2890       0.09398       195.255        3.4391        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000042     0.0000115 
          10.        0.2900       0.09395       195.280        3.4416        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000039     0.0000114 
          10.        0.2910       0.09392       195.306        3.4444        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000036     0.0000114 
          10.        0.2920       0.09390       195.331        3.4472        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000002      0.000033     0.0000113 
          10.        0.2930       0.09387       195.357        3.4498        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000001      0.000031     0.0000113 
          10.        0.2940       0.09384       195.382        3.4526        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000001      0.000029     0.0000112 
          10.        0.2950       0.09382       195.407        3.4557        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000001      0.000027     0.0000112 
          10.        0.2960       0.09379       195.432        3.4580        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000001      0.000025     0.0000111 
          10.        0.2970       0.09377       195.458        3.4608        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000001      0.000023     0.0000111 
